realtime,time,traffic,Average-traffic
43263.47,6/12/2018 11:15,66,
43263.48,6/12/2018 11:30,66,
43263.49,6/12/2018 11:45,66,
43263.5,6/12/2018 12:00,61,
43263.51,6/12/2018 12:15,61,
43263.52,6/12/2018 12:30,61,
43263.53,6/12/2018 12:45,61,
43263.54,6/12/2018 13:00,98,
43263.55,6/12/2018 13:15,98,
43263.56,6/12/2018 13:30,98,
43263.57,6/12/2018 13:45,98,
43263.58,6/12/2018 14:00,174,
43263.59,6/12/2018 14:15,174,
43263.6,6/12/2018 14:30,174,
43263.61,6/12/2018 14:45,174,
43263.63,6/12/2018 15:00,106,
43263.64,6/12/2018 15:15,106,
43263.65,6/12/2018 15:30,106,
43263.66,6/12/2018 15:45,106,
43263.67,6/12/2018 16:00,134,
43263.68,6/12/2018 16:15,134,
43263.69,6/12/2018 16:30,134,
43263.7,6/12/2018 16:45,134,
43263.71,6/12/2018 17:00,112,
43263.72,6/12/2018 17:15,112,
43263.73,6/12/2018 17:30,112,
43263.74,6/12/2018 17:45,112,
43263.75,6/12/2018 18:00,67,
43263.76,6/12/2018 18:15,67,
43263.77,6/12/2018 18:30,67,
43263.78,6/12/2018 18:45,67,
43263.79,6/12/2018 19:00,36,
43263.8,6/12/2018 19:15,36,
43263.81,6/12/2018 19:30,36,
43263.82,6/12/2018 19:45,36,
43263.83,6/12/2018 20:00,36,
43263.84,6/12/2018 20:15,36,
43263.85,6/12/2018 20:30,36,
43263.86,6/12/2018 20:45,36,
43263.88,6/12/2018 21:00,18,
43263.89,6/12/2018 21:15,18,
43263.9,6/12/2018 21:30,18,
43263.91,6/12/2018 21:45,18,
43263.92,6/12/2018 22:00,13,
43263.93,6/12/2018 22:15,13,
43263.94,6/12/2018 22:30,13,
43263.95,6/12/2018 22:45,13,
43263.96,6/12/2018 23:00,6,
43263.97,6/12/2018 23:15,6,
43263.98,6/12/2018 23:30,6,
43263.99,6/12/2018 23:45,6,
43264,6/13/2018 0:00,2,
43264.01,6/13/2018 0:15,2,
43264.02,6/13/2018 0:30,2,
43264.03,6/13/2018 0:45,2,
43264.04,6/13/2018 1:00,2,
43264.05,6/13/2018 1:15,2,
43264.06,6/13/2018 1:30,2,
43264.07,6/13/2018 1:45,2,
43264.08,6/13/2018 2:00,0,
43264.09,6/13/2018 2:15,0,
43264.1,6/13/2018 2:30,0,
43264.11,6/13/2018 2:45,0,
43264.13,6/13/2018 3:00,0,
43264.14,6/13/2018 3:15,0,
43264.15,6/13/2018 3:30,0,
43264.16,6/13/2018 3:45,0,
43264.17,6/13/2018 4:00,2,
43264.18,6/13/2018 4:15,2,
43264.19,6/13/2018 4:30,2,
43264.2,6/13/2018 4:45,2,
43264.21,6/13/2018 5:00,6,
43264.22,6/13/2018 5:15,6,
43264.23,6/13/2018 5:30,6,
43264.24,6/13/2018 5:45,6,
43264.25,6/13/2018 6:00,33,
43264.26,6/13/2018 6:15,33,
43264.27,6/13/2018 6:30,33,
43264.28,6/13/2018 6:45,33,
43264.29,6/13/2018 7:00,70,
43264.3,6/13/2018 7:15,70,
43264.31,6/13/2018 7:30,70,
43264.32,6/13/2018 7:45,70,
43264.33,6/13/2018 8:00,107,
43264.34,6/13/2018 8:15,107,
43264.35,6/13/2018 8:30,107,
43264.36,6/13/2018 8:45,107,
43264.38,6/13/2018 9:00,48,
43264.39,6/13/2018 9:15,48,
43264.4,6/13/2018 9:30,48,
43264.41,6/13/2018 9:45,48,
43264.42,6/13/2018 10:00,45,
43264.43,6/13/2018 10:15,45,
43264.44,6/13/2018 10:30,45,
43264.45,6/13/2018 10:45,45,
43264.46,6/13/2018 11:00,49,
43264.47,6/13/2018 11:15,49,
43264.48,6/13/2018 11:30,49,
43264.49,6/13/2018 11:45,49,
43264.5,6/13/2018 12:00,94,
43264.51,6/13/2018 12:15,94,
43264.52,6/13/2018 12:30,94,
43264.53,6/13/2018 12:45,94,
43264.54,6/13/2018 13:00,100,
43264.55,6/13/2018 13:15,100,
43264.56,6/13/2018 13:30,100,
43264.57,6/13/2018 13:45,100,
43264.58,6/13/2018 14:00,97,
43264.59,6/13/2018 14:15,97,
43264.6,6/13/2018 14:30,97,
43264.61,6/13/2018 14:45,97,
43264.63,6/13/2018 15:00,148,
43264.64,6/13/2018 15:15,148,
43264.65,6/13/2018 15:30,148,
43264.66,6/13/2018 15:45,148,
43264.67,6/13/2018 16:00,113,
43264.68,6/13/2018 16:15,113,
43264.69,6/13/2018 16:30,113,
43264.7,6/13/2018 16:45,113,
43264.71,6/13/2018 17:00,89,
43264.72,6/13/2018 17:15,89,
43264.73,6/13/2018 17:30,89,
43264.74,6/13/2018 17:45,89,
43264.75,6/13/2018 18:00,207,
43264.76,6/13/2018 18:15,207,
43264.77,6/13/2018 18:30,207,
43264.78,6/13/2018 18:45,207,
43264.79,6/13/2018 19:00,120,
43264.8,6/13/2018 19:15,120,
43264.81,6/13/2018 19:30,120,
43264.82,6/13/2018 19:45,120,
43264.83,6/13/2018 20:00,152,
43264.84,6/13/2018 20:15,152,
43264.85,6/13/2018 20:30,152,
43264.86,6/13/2018 20:45,152,
43264.88,6/13/2018 21:00,27,
43264.89,6/13/2018 21:15,27,
43264.9,6/13/2018 21:30,27,
43264.91,6/13/2018 21:45,27,
43264.92,6/13/2018 22:00,24,
43264.93,6/13/2018 22:15,24,
43264.94,6/13/2018 22:30,24,
43264.95,6/13/2018 22:45,24,
43264.96,6/13/2018 23:00,17,
43264.97,6/13/2018 23:15,17,
43264.98,6/13/2018 23:30,17,
43264.99,6/13/2018 23:45,17,
43265,6/14/2018 0:00,14,
43265.01,6/14/2018 0:15,14,
43265.02,6/14/2018 0:30,14,
43265.03,6/14/2018 0:45,14,
43265.04,6/14/2018 1:00,9,
43265.05,6/14/2018 1:15,9,
43265.06,6/14/2018 1:30,9,
43265.07,6/14/2018 1:45,9,
43265.08,6/14/2018 2:00,1,
43265.09,6/14/2018 2:15,1,
43265.1,6/14/2018 2:30,1,
43265.11,6/14/2018 2:45,1,
43265.13,6/14/2018 3:00,5,
43265.14,6/14/2018 3:15,5,
43265.15,6/14/2018 3:30,5,
43265.16,6/14/2018 3:45,5,
43265.17,6/14/2018 4:00,0,
43265.18,6/14/2018 4:15,0,
43265.19,6/14/2018 4:30,0,
43265.2,6/14/2018 4:45,0,
43265.21,6/14/2018 5:00,6,
43265.22,6/14/2018 5:15,6,
43265.23,6/14/2018 5:30,6,
43265.24,6/14/2018 5:45,6,
43265.25,6/14/2018 6:00,30,
43265.26,6/14/2018 6:15,30,
43265.27,6/14/2018 6:30,30,
43265.28,6/14/2018 6:45,30,
43265.29,6/14/2018 7:00,89,
43265.3,6/14/2018 7:15,89,
43265.31,6/14/2018 7:30,89,
43265.32,6/14/2018 7:45,89,
43265.33,6/14/2018 8:00,150,
43265.34,6/14/2018 8:15,150,
43265.35,6/14/2018 8:30,150,
43265.36,6/14/2018 8:45,150,
43265.38,6/14/2018 9:00,53,
43265.39,6/14/2018 9:15,53,
43265.4,6/14/2018 9:30,53,
43265.41,6/14/2018 9:45,53,
43265.42,6/14/2018 10:00,58,
43265.43,6/14/2018 10:15,58,
43265.44,6/14/2018 10:30,58,
43265.45,6/14/2018 10:45,58,
43265.46,6/14/2018 11:00,66,
43265.47,6/14/2018 11:15,66,
43265.48,6/14/2018 11:30,66,
43265.49,6/14/2018 11:45,66,
43265.5,6/14/2018 12:00,89,
43265.51,6/14/2018 12:15,89,
43265.52,6/14/2018 12:30,89,
43265.53,6/14/2018 12:45,89,
43265.54,6/14/2018 13:00,65,
43265.55,6/14/2018 13:15,65,
43265.56,6/14/2018 13:30,65,
43265.57,6/14/2018 13:45,65,
43265.58,6/14/2018 14:00,75,
43265.59,6/14/2018 14:15,75,
43265.6,6/14/2018 14:30,75,
43265.61,6/14/2018 14:45,75,
43265.63,6/14/2018 15:00,91,
43265.64,6/14/2018 15:15,91,
43265.65,6/14/2018 15:30,91,
43265.66,6/14/2018 15:45,91,
43265.67,6/14/2018 16:00,129,
43265.68,6/14/2018 16:15,129,
43265.69,6/14/2018 16:30,129,
43265.7,6/14/2018 16:45,129,
43265.71,6/14/2018 17:00,86,
43265.72,6/14/2018 17:15,86,
43265.73,6/14/2018 17:30,86,
43265.74,6/14/2018 17:45,86,
43265.75,6/14/2018 18:00,45,
43265.76,6/14/2018 18:15,45,
43265.77,6/14/2018 18:30,45,
43265.78,6/14/2018 18:45,45,
43265.79,6/14/2018 19:00,54,
43265.8,6/14/2018 19:15,54,
43265.81,6/14/2018 19:30,54,
43265.82,6/14/2018 19:45,54,
43265.83,6/14/2018 20:00,28,
43265.84,6/14/2018 20:15,28,
43265.85,6/14/2018 20:30,28,
43265.86,6/14/2018 20:45,28,
43265.88,6/14/2018 21:00,25,
43265.89,6/14/2018 21:15,25,
43265.9,6/14/2018 21:30,25,
43265.91,6/14/2018 21:45,25,
43265.92,6/14/2018 22:00,16,
43265.93,6/14/2018 22:15,16,
43265.94,6/14/2018 22:30,16,
43265.95,6/14/2018 22:45,16,
43265.96,6/14/2018 23:00,15,
43265.97,6/14/2018 23:15,15,
43265.98,6/14/2018 23:30,15,
43265.99,6/14/2018 23:45,15,
43266,6/15/2018 0:00,10,
43266.01,6/15/2018 0:15,10,
43266.02,6/15/2018 0:30,10,
43266.03,6/15/2018 0:45,10,
43266.04,6/15/2018 1:00,4,
43266.05,6/15/2018 1:15,4,
43266.06,6/15/2018 1:30,4,
43266.07,6/15/2018 1:45,4,
43266.08,6/15/2018 2:00,0,
43266.09,6/15/2018 2:15,0,
43266.1,6/15/2018 2:30,0,
43266.11,6/15/2018 2:45,0,
43266.13,6/15/2018 3:00,0,
43266.14,6/15/2018 3:15,0,
43266.15,6/15/2018 3:30,0,
43266.16,6/15/2018 3:45,0,
43266.17,6/15/2018 4:00,2,
43266.18,6/15/2018 4:15,2,
43266.19,6/15/2018 4:30,2,
43266.2,6/15/2018 4:45,2,
43266.21,6/15/2018 5:00,4,
43266.22,6/15/2018 5:15,4,
43266.23,6/15/2018 5:30,4,
43266.24,6/15/2018 5:45,4,
43266.25,6/15/2018 6:00,26,
43266.26,6/15/2018 6:15,26,
43266.27,6/15/2018 6:30,26,
43266.28,6/15/2018 6:45,26,
43266.29,6/15/2018 7:00,78,
43266.3,6/15/2018 7:15,78,
43266.31,6/15/2018 7:30,78,
43266.32,6/15/2018 7:45,78,
43266.33,6/15/2018 8:00,83,
43266.34,6/15/2018 8:15,83,
43266.35,6/15/2018 8:30,83,
43266.36,6/15/2018 8:45,83,
43266.38,6/15/2018 9:00,88,
43266.39,6/15/2018 9:15,88,
43266.4,6/15/2018 9:30,88,
43266.41,6/15/2018 9:45,88,
43266.42,6/15/2018 10:00,71,
43266.43,6/15/2018 10:15,71,
43266.44,6/15/2018 10:30,71,
43266.45,6/15/2018 10:45,71,
43266.46,6/15/2018 11:00,69,
43266.47,6/15/2018 11:15,69,
43266.48,6/15/2018 11:30,69,
43266.49,6/15/2018 11:45,69,
43266.5,6/15/2018 12:00,77,
43266.51,6/15/2018 12:15,77,
43266.52,6/15/2018 12:30,77,
43266.53,6/15/2018 12:45,77,
43266.54,6/15/2018 13:00,101,
43266.55,6/15/2018 13:15,101,
43266.56,6/15/2018 13:30,101,
43266.57,6/15/2018 13:45,101,
43266.58,6/15/2018 14:00,161,
43266.59,6/15/2018 14:15,161,
43266.6,6/15/2018 14:30,161,
43266.61,6/15/2018 14:45,161,
43266.63,6/15/2018 15:00,152,
43266.64,6/15/2018 15:15,152,
43266.65,6/15/2018 15:30,152,
43266.66,6/15/2018 15:45,152,
43266.67,6/15/2018 16:00,138,
43266.68,6/15/2018 16:15,138,
43266.69,6/15/2018 16:30,138,
43266.7,6/15/2018 16:45,138,
43266.71,6/15/2018 17:00,121,
43266.72,6/15/2018 17:15,121,
43266.73,6/15/2018 17:30,121,
43266.74,6/15/2018 17:45,121,
43266.75,6/15/2018 18:00,85,
43266.76,6/15/2018 18:15,85,
43266.77,6/15/2018 18:30,85,
43266.78,6/15/2018 18:45,85,
43266.79,6/15/2018 19:00,79,
43266.8,6/15/2018 19:15,79,
43266.81,6/15/2018 19:30,79,
43266.82,6/15/2018 19:45,79,
43266.83,6/15/2018 20:00,67,
43266.84,6/15/2018 20:15,67,
43266.85,6/15/2018 20:30,67,
43266.86,6/15/2018 20:45,67,
43266.88,6/15/2018 21:00,42,
43266.89,6/15/2018 21:15,42,
43266.9,6/15/2018 21:30,42,
43266.91,6/15/2018 21:45,42,
43266.92,6/15/2018 22:00,22,
43266.93,6/15/2018 22:15,22,
43266.94,6/15/2018 22:30,22,
43266.95,6/15/2018 22:45,22,
43266.96,6/15/2018 23:00,19,
43266.97,6/15/2018 23:15,19,
43266.98,6/15/2018 23:30,19,
43266.99,6/15/2018 23:45,19,
43269,6/18/2018 0:00,0,
43269.01,6/18/2018 0:15,0,
43269.02,6/18/2018 0:30,0,
43269.03,6/18/2018 0:45,0,
43269.04,6/18/2018 1:00,0,
43269.05,6/18/2018 1:15,0,
43269.06,6/18/2018 1:30,0,
43269.07,6/18/2018 1:45,0,
43269.08,6/18/2018 2:00,1,
43269.09,6/18/2018 2:15,1,
43269.1,6/18/2018 2:30,1,
43269.11,6/18/2018 2:45,1,
43269.13,6/18/2018 3:00,1,
43269.14,6/18/2018 3:15,1,
43269.15,6/18/2018 3:30,1,
43269.16,6/18/2018 3:45,1,
43269.17,6/18/2018 4:00,1,
43269.18,6/18/2018 4:15,1,
43269.19,6/18/2018 4:30,1,
43269.2,6/18/2018 4:45,1,
43269.21,6/18/2018 5:00,8,
43269.22,6/18/2018 5:15,8,
43269.23,6/18/2018 5:30,8,
43269.24,6/18/2018 5:45,8,
43269.25,6/18/2018 6:00,23,
43269.26,6/18/2018 6:15,23,
43269.27,6/18/2018 6:30,23,
43269.28,6/18/2018 6:45,23,
43269.29,6/18/2018 7:00,95,
43269.3,6/18/2018 7:15,95,
43269.31,6/18/2018 7:30,95,
43269.32,6/18/2018 7:45,95,
43269.33,6/18/2018 8:00,159,
43269.34,6/18/2018 8:15,159,
43269.35,6/18/2018 8:30,159,
43269.36,6/18/2018 8:45,159,
43269.38,6/18/2018 9:00,49,
43269.39,6/18/2018 9:15,49,
43269.4,6/18/2018 9:30,49,
43269.41,6/18/2018 9:45,49,
43269.42,6/18/2018 10:00,89,
43269.43,6/18/2018 10:15,89,
43269.44,6/18/2018 10:30,89,
43269.45,6/18/2018 10:45,89,
43269.46,6/18/2018 11:00,58,
43269.47,6/18/2018 11:15,58,
43269.48,6/18/2018 11:30,58,
43269.49,6/18/2018 11:45,58,
43269.5,6/18/2018 12:00,70,
43269.51,6/18/2018 12:15,70,
43269.52,6/18/2018 12:30,70,
43269.53,6/18/2018 12:45,70,
43269.54,6/18/2018 13:00,70,
43269.55,6/18/2018 13:15,70,
43269.56,6/18/2018 13:30,70,
43269.57,6/18/2018 13:45,70,
43269.58,6/18/2018 14:00,72,
43269.59,6/18/2018 14:15,72,
43269.6,6/18/2018 14:30,72,
43269.61,6/18/2018 14:45,72,
43269.63,6/18/2018 15:00,101,
43269.64,6/18/2018 15:15,101,
43269.65,6/18/2018 15:30,101,
43269.66,6/18/2018 15:45,101,
43269.67,6/18/2018 16:00,96,
43269.68,6/18/2018 16:15,96,
43269.69,6/18/2018 16:30,96,
43269.7,6/18/2018 16:45,96,
43269.71,6/18/2018 17:00,92,
43269.72,6/18/2018 17:15,92,
43269.73,6/18/2018 17:30,92,
43269.74,6/18/2018 17:45,92,
43269.75,6/18/2018 18:00,47,
43269.76,6/18/2018 18:15,47,
43269.77,6/18/2018 18:30,47,
43269.78,6/18/2018 18:45,47,
43269.79,6/18/2018 19:00,50,
43269.8,6/18/2018 19:15,50,
43269.81,6/18/2018 19:30,50,
43269.82,6/18/2018 19:45,50,
43269.83,6/18/2018 20:00,36,
43269.84,6/18/2018 20:15,36,
43269.85,6/18/2018 20:30,36,
43269.86,6/18/2018 20:45,36,
43269.88,6/18/2018 21:00,28,
43269.89,6/18/2018 21:15,28,
43269.9,6/18/2018 21:30,28,
43269.91,6/18/2018 21:45,28,
43269.92,6/18/2018 22:00,16,
43269.93,6/18/2018 22:15,16,
43269.94,6/18/2018 22:30,16,
43269.95,6/18/2018 22:45,16,
43269.96,6/18/2018 23:00,5,
43269.97,6/18/2018 23:15,5,
43269.98,6/18/2018 23:30,5,
43269.99,6/18/2018 23:45,5,
43270,6/19/2018 0:00,3,
43270.01,6/19/2018 0:15,3,
43270.02,6/19/2018 0:30,3,
43270.03,6/19/2018 0:45,3,
43270.04,6/19/2018 1:00,0,
43270.05,6/19/2018 1:15,0,
43270.06,6/19/2018 1:30,0,
43270.07,6/19/2018 1:45,0,
43270.08,6/19/2018 2:00,1,
43270.09,6/19/2018 2:15,1,
43270.1,6/19/2018 2:30,1,
43270.11,6/19/2018 2:45,1,
43270.13,6/19/2018 3:00,0,
43270.14,6/19/2018 3:15,0,
43270.15,6/19/2018 3:30,0,
43270.16,6/19/2018 3:45,0,
43270.17,6/19/2018 4:00,1,
43270.18,6/19/2018 4:15,1,
43270.19,6/19/2018 4:30,1,
43270.2,6/19/2018 4:45,1,
43270.21,6/19/2018 5:00,10,
43270.22,6/19/2018 5:15,10,
43270.23,6/19/2018 5:30,10,
43270.24,6/19/2018 5:45,10,
43270.25,6/19/2018 6:00,29,
43270.26,6/19/2018 6:15,29,
43270.27,6/19/2018 6:30,29,
43270.28,6/19/2018 6:45,29,
43270.29,6/19/2018 7:00,112,
43270.3,6/19/2018 7:15,112,
43270.31,6/19/2018 7:30,112,
43270.32,6/19/2018 7:45,112,
43270.33,6/19/2018 8:00,128,
43270.34,6/19/2018 8:15,128,
43270.35,6/19/2018 8:30,128,
43270.36,6/19/2018 8:45,128,
43270.38,6/19/2018 9:00,45,
43270.39,6/19/2018 9:15,45,
43270.4,6/19/2018 9:30,45,
43270.41,6/19/2018 9:45,45,
43270.42,6/19/2018 10:00,62,
43270.43,6/19/2018 10:15,62,
43270.44,6/19/2018 10:30,62,
43270.45,6/19/2018 10:45,62,
43270.46,6/19/2018 11:00,67,
43270.47,6/19/2018 11:15,67,
43270.48,6/19/2018 11:30,67,
43270.49,6/19/2018 11:45,67,
43270.5,6/19/2018 12:00,80,
43270.51,6/19/2018 12:15,80,
43270.52,6/19/2018 12:30,80,
43270.53,6/19/2018 12:45,80,
43270.54,6/19/2018 13:00,120,
43270.55,6/19/2018 13:15,120,
43270.56,6/19/2018 13:30,120,
43270.57,6/19/2018 13:45,120,
43270.58,6/19/2018 14:00,137,
43270.59,6/19/2018 14:15,137,
43270.6,6/19/2018 14:30,137,
43270.61,6/19/2018 14:45,137,
43270.63,6/19/2018 15:00,154,
43270.64,6/19/2018 15:15,154,
43270.65,6/19/2018 15:30,154,
43270.66,6/19/2018 15:45,154,
43270.67,6/19/2018 16:00,118,
43270.68,6/19/2018 16:15,118,
43270.69,6/19/2018 16:30,118,
43270.7,6/19/2018 16:45,118,
43270.71,6/19/2018 17:00,134,
43270.72,6/19/2018 17:15,134,
43270.73,6/19/2018 17:30,134,
43270.74,6/19/2018 17:45,134,
43270.75,6/19/2018 18:00,75,
43270.76,6/19/2018 18:15,75,
43270.77,6/19/2018 18:30,75,
43270.78,6/19/2018 18:45,75,
43270.79,6/19/2018 19:00,54,
43270.8,6/19/2018 19:15,54,
43270.81,6/19/2018 19:30,54,
43270.82,6/19/2018 19:45,54,
43270.83,6/19/2018 20:00,41,
43270.84,6/19/2018 20:15,41,
43270.85,6/19/2018 20:30,41,
43270.86,6/19/2018 20:45,41,
43270.88,6/19/2018 21:00,15,
43270.89,6/19/2018 21:15,15,
43270.9,6/19/2018 21:30,15,
43270.91,6/19/2018 21:45,15,
43270.92,6/19/2018 22:00,9,
43270.93,6/19/2018 22:15,9,
43270.94,6/19/2018 22:30,9,
43270.95,6/19/2018 22:45,9,
43270.96,6/19/2018 23:00,7,
43270.97,6/19/2018 23:15,7,
43270.98,6/19/2018 23:30,7,
43270.99,6/19/2018 23:45,7,
43271,6/20/2018 0:00,4,
43271.01,6/20/2018 0:15,4,
43271.02,6/20/2018 0:30,4,
43271.03,6/20/2018 0:45,4,
43271.04,6/20/2018 1:00,1,
43271.05,6/20/2018 1:15,1,
43271.06,6/20/2018 1:30,1,
43271.07,6/20/2018 1:45,1,
43271.08,6/20/2018 2:00,0,
43271.09,6/20/2018 2:15,0,
43271.1,6/20/2018 2:30,0,
43271.11,6/20/2018 2:45,0,
43271.13,6/20/2018 3:00,0,
43271.14,6/20/2018 3:15,0,
43271.15,6/20/2018 3:30,0,
43271.16,6/20/2018 3:45,0,
43271.17,6/20/2018 4:00,2,
43271.18,6/20/2018 4:15,2,
43271.19,6/20/2018 4:30,2,
43271.2,6/20/2018 4:45,2,
43271.21,6/20/2018 5:00,10,
43271.22,6/20/2018 5:15,10,
43271.23,6/20/2018 5:30,10,
43271.24,6/20/2018 5:45,10,
43271.25,6/20/2018 6:00,30,
43271.26,6/20/2018 6:15,30,
43271.27,6/20/2018 6:30,30,
43271.28,6/20/2018 6:45,30,
43271.29,6/20/2018 7:00,102,
43271.3,6/20/2018 7:15,102,
43271.31,6/20/2018 7:30,102,
43271.32,6/20/2018 7:45,102,
43271.33,6/20/2018 8:00,140,
43271.34,6/20/2018 8:15,140,
43271.35,6/20/2018 8:30,140,
43271.36,6/20/2018 8:45,140,
43271.38,6/20/2018 9:00,105,
43271.39,6/20/2018 9:15,105,
43271.4,6/20/2018 9:30,105,
43271.41,6/20/2018 9:45,105,
43271.42,6/20/2018 10:00,55,
43271.43,6/20/2018 10:15,55,
43271.44,6/20/2018 10:30,55,
43271.45,6/20/2018 10:45,55,
43271.46,6/20/2018 11:00,73,
43271.47,6/20/2018 11:15,73,
43271.48,6/20/2018 11:30,73,
43271.49,6/20/2018 11:45,73,
43271.5,6/20/2018 12:00,90,
43271.51,6/20/2018 12:15,90,
43271.52,6/20/2018 12:30,90,
43271.53,6/20/2018 12:45,90,
43271.54,6/20/2018 13:00,142,
43271.55,6/20/2018 13:15,142,
43271.56,6/20/2018 13:30,142,
43271.57,6/20/2018 13:45,142,
43271.58,6/20/2018 14:00,179,
43271.59,6/20/2018 14:15,179,
43271.6,6/20/2018 14:30,179,
43271.61,6/20/2018 14:45,179,
43271.63,6/20/2018 15:00,194,
43271.64,6/20/2018 15:15,194,
43271.65,6/20/2018 15:30,194,
43271.66,6/20/2018 15:45,194,
43271.67,6/20/2018 16:00,183,
43271.68,6/20/2018 16:15,183,
43271.69,6/20/2018 16:30,183,
43271.7,6/20/2018 16:45,183,
43271.71,6/20/2018 17:00,137,
43271.72,6/20/2018 17:15,137,
43271.73,6/20/2018 17:30,137,
43271.74,6/20/2018 17:45,137,
43271.75,6/20/2018 18:00,109,
43271.76,6/20/2018 18:15,109,
43271.77,6/20/2018 18:30,109,
43271.78,6/20/2018 18:45,109,
43271.79,6/20/2018 19:00,106,
43271.8,6/20/2018 19:15,106,
43271.81,6/20/2018 19:30,106,
43271.82,6/20/2018 19:45,106,
43271.83,6/20/2018 20:00,77,
43271.84,6/20/2018 20:15,77,
43271.85,6/20/2018 20:30,77,
43271.86,6/20/2018 20:45,77,
43271.88,6/20/2018 21:00,35,
43271.89,6/20/2018 21:15,35,
43271.9,6/20/2018 21:30,35,
43271.91,6/20/2018 21:45,35,
43271.92,6/20/2018 22:00,21,
43271.93,6/20/2018 22:15,21,
43271.94,6/20/2018 22:30,21,
43271.95,6/20/2018 22:45,21,
43271.96,6/20/2018 23:00,12,
43271.97,6/20/2018 23:15,12,
43271.98,6/20/2018 23:30,12,
43271.99,6/20/2018 23:45,12,
43272,6/21/2018 0:00,6,
43272.01,6/21/2018 0:15,6,
43272.02,6/21/2018 0:30,6,
43272.03,6/21/2018 0:45,6,
43272.04,6/21/2018 1:00,0,
43272.05,6/21/2018 1:15,0,
43272.06,6/21/2018 1:30,0,
43272.07,6/21/2018 1:45,0,
43272.08,6/21/2018 2:00,1,
43272.09,6/21/2018 2:15,1,
43272.1,6/21/2018 2:30,1,
43272.11,6/21/2018 2:45,1,
43272.13,6/21/2018 3:00,1,
43272.14,6/21/2018 3:15,1,
43272.15,6/21/2018 3:30,1,
43272.16,6/21/2018 3:45,1,
43272.17,6/21/2018 4:00,2,
43272.18,6/21/2018 4:15,2,
43272.19,6/21/2018 4:30,2,
43272.2,6/21/2018 4:45,2,
43272.21,6/21/2018 5:00,6,
43272.22,6/21/2018 5:15,6,
43272.23,6/21/2018 5:30,6,
43272.24,6/21/2018 5:45,6,
43272.25,6/21/2018 6:00,26,
43272.26,6/21/2018 6:15,26,
43272.27,6/21/2018 6:30,26,
43272.28,6/21/2018 6:45,26,
43272.29,6/21/2018 7:00,93,
43272.3,6/21/2018 7:15,93,
43272.31,6/21/2018 7:30,93,
43272.32,6/21/2018 7:45,93,
43272.33,6/21/2018 8:00,94,
43272.34,6/21/2018 8:15,94,
43272.35,6/21/2018 8:30,94,
43272.36,6/21/2018 8:45,94,
43272.38,6/21/2018 9:00,63,
43272.39,6/21/2018 9:15,63,
43272.4,6/21/2018 9:30,63,
43272.41,6/21/2018 9:45,63,
43272.42,6/21/2018 10:00,70,
43272.43,6/21/2018 10:15,70,
43272.44,6/21/2018 10:30,70,
43272.45,6/21/2018 10:45,70,
43272.46,6/21/2018 11:00,68,
43272.47,6/21/2018 11:15,68,
43272.48,6/21/2018 11:30,68,
43272.49,6/21/2018 11:45,68,
43272.5,6/21/2018 12:00,84,
43272.51,6/21/2018 12:15,84,
43272.52,6/21/2018 12:30,84,
43272.53,6/21/2018 12:45,84,
43272.54,6/21/2018 13:00,63,
43272.55,6/21/2018 13:15,63,
43272.56,6/21/2018 13:30,63,
43272.57,6/21/2018 13:45,63,
43272.58,6/21/2018 14:00,98,
43272.59,6/21/2018 14:15,98,
43272.6,6/21/2018 14:30,98,
43272.61,6/21/2018 14:45,98,
43272.63,6/21/2018 15:00,76,
43272.64,6/21/2018 15:15,76,
43272.65,6/21/2018 15:30,76,
43272.66,6/21/2018 15:45,76,
43272.67,6/21/2018 16:00,86,
43272.68,6/21/2018 16:15,86,
43272.69,6/21/2018 16:30,86,
43272.7,6/21/2018 16:45,86,
43272.71,6/21/2018 17:00,100,
43272.72,6/21/2018 17:15,100,
43272.73,6/21/2018 17:30,100,
43272.74,6/21/2018 17:45,100,
43272.75,6/21/2018 18:00,50,
43272.76,6/21/2018 18:15,50,
43272.77,6/21/2018 18:30,50,
43272.78,6/21/2018 18:45,50,
43272.79,6/21/2018 19:00,45,
43272.8,6/21/2018 19:15,45,
43272.81,6/21/2018 19:30,45,
43272.82,6/21/2018 19:45,45,
43272.83,6/21/2018 20:00,25,
43272.84,6/21/2018 20:15,25,
43272.85,6/21/2018 20:30,25,
43272.86,6/21/2018 20:45,25,
43272.88,6/21/2018 21:00,15,
43272.89,6/21/2018 21:15,15,
43272.9,6/21/2018 21:30,15,
43272.91,6/21/2018 21:45,15,
43272.92,6/21/2018 22:00,14,
43272.93,6/21/2018 22:15,14,
43272.94,6/21/2018 22:30,14,
43272.95,6/21/2018 22:45,14,
43272.96,6/21/2018 23:00,8,
43272.97,6/21/2018 23:15,8,
43272.98,6/21/2018 23:30,8,
43272.99,6/21/2018 23:45,8,
43273,6/22/2018 0:00,4,
43273.01,6/22/2018 0:15,4,
43273.02,6/22/2018 0:30,4,
43273.03,6/22/2018 0:45,4,
43273.04,6/22/2018 1:00,1,
43273.05,6/22/2018 1:15,1,
43273.06,6/22/2018 1:30,1,
43273.07,6/22/2018 1:45,1,
43273.08,6/22/2018 2:00,3,
43273.09,6/22/2018 2:15,3,
43273.1,6/22/2018 2:30,3,
43273.11,6/22/2018 2:45,3,
43273.13,6/22/2018 3:00,1,
